code,name,brand,categories,countries,energy_kcal,fat,saturated_fat,carbohydrates,sugar,protein,salt,fiber,image_url,image_nutrition_url,main_category,energy_kcal_zscore,fat_zscore,saturated_fat_zscore,sugar_zscore,protein_zscore,salt_zscore,fiber_zscore,protein_to_fat_ratio,sugar_to_energy_ratio,integrity_score,risk_level
119804,Whey protein,Bulk Powders,"Dietary supplements, Bodybuilding supplements, Protein powders",France,417.0,8.33,5.0,8.67,8.67,76.3,0.37,0.4,https://images.openfoodfacts.org/images/products/000/000/011/9804/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/000/000/011/9804/nutrition_en.5.400.jpg,Dietary supplements,0.6824074563095514,0.016431510928711503,0.48177890496163195,0.10628280557047998,1.0849924675547358,-0.08289238294609547,-0.6362221700880502,8.17792068595927,0.020741626794258373,0.8681376836148996,moderate
12000028496,DOUBLESHOT ENERGY VANILLA ENERGY COFFEE BEVERAGE,STARBUCKS,"Beverages and beverages preparations, Beverages, Sweetened beverages, Coffee energy drink, en:energy-drinks","France, United States",47.4,0.677,0.339,7.67,6.55,2.71,0.0959,,https://images.openfoodfacts.org/images/products/001/200/002/8496/front_en.55.400.jpg,https://images.openfoodfacts.org/images/products/001/200/002/8496/nutrition_en.57.400.jpg,Beverages and beverages preparations,0.05190757634978122,0.036329122259474794,0.14081119423896182,0.2262203543857456,0.14134838657173762,-0.058257637771228575,,1.6159809183064997,0.1353305785123967,0.9304319562225711,moderate
12000286209,PURE LEAF Real Brewed Tea UNSWEETENED NO SUGAR,PURE LEAF,"Plant-based foods and beverages,Beverages,Hot beverages,Plant-based beverages,Teas,Herbal teas,Unsweetened beverages,Tea-based beverages,Iced teas,Unsweetened Black Tea","France,United States",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/001/200/028/6209/front_en.41.400.jpg,https://images.openfoodfacts.org/images/products/001/200/028/6209/nutrition_en.43.400.jpg,Plant-based foods and beverages,-1.0892839822900418,-0.5667325857996706,-0.3310979849052022,-0.614827037892919,-0.7463375281299871,-0.5239564901514268,-0.7313028222487978,0.0,0.0,1.0,low
12000286223,Raspberry Real Brewed Tea,Pure Leaf,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Herbal teas","en:france, United States",32.0,0.0,0.0,8.29,8.29,0.0,0.0,,https://images.openfoodfacts.org/images/products/001/200/028/6223/front_en.24.400.jpg,https://images.openfoodfacts.org/images/products/001/200/028/6223/nutrition_en.26.400.jpg,Plant-based foods and beverages,-0.9319680500778844,-0.5667325857996706,-0.3310979849052022,-0.03371796675867746,-0.7463375281299871,-0.5239564901514268,,0.0,0.25121212121212116,1.0,low
155194,Banana whey protein,Bulk,"Dietary supplements, Bodybuilding supplements, Protein powders",en:United Kingdom,113.0,1.2,0.7,3.3,1.3,22.0,,0.8,https://images.openfoodfacts.org/images/products/000/000/015/5194/front_en.3.400.jpg,,Dietary supplements,-1.5155114335213875,-0.43452562859840416,-0.7301565211300445,-0.5732819654216514,-0.7309885950778171,,-0.596945312735358,10.0,0.011403508771929825,0.9937849659905488,low
15794017950,Vegan protein,,"Dietary supplements,Bodybuilding supplements,Protein powders",France,407.0,9.26,5.56,7.41,0.0,74.1,2.78,,https://images.openfoodfacts.org/images/products/001/579/401/7950/front_fr.13.400.jpg,https://images.openfoodfacts.org/images/products/001/579/401/7950/nutrition_fr.15.400.jpg,Dietary supplements,0.6101074928282705,0.07525200738877005,0.639612355801478,-0.69315092095622,1.0114168075585734,0.01196272577262649,,7.222222222222221,0.0,0.9183401791303855,low
16000140912,Protein One Protein Bars Peanut Butter Chocolate,"Fiber One, General Mills, Protein One",Protein Energy Bars,"France,United States",333.0,9.26,3.7,40.7,3.7,37.0,1.39,18.5,https://images.openfoodfacts.org/images/products/001/600/014/0912/front_en.12.400.jpg,https://images.openfoodfacts.org/images/products/001/600/014/0912/nutrition_en.14.400.jpg,Protein Energy Bars,-0.5732254221751492,-0.8756430503073245,-0.6988277772021843,-0.9301414086397197,1.1678044873265871,1.7934189535433467,2.1921294739643584,3.6062378167641325,0.011077844311377247,0.909362148145613,low
16000285736,Packed sustained energy bar - almond butter & blueberry,Nature Valley,"Snacks, Sweet snacks, Bars, Dietary supplements, Bodybuilding supplements, Energy bars, Blueberry bars","United States,France",500.0,29.2,8.33,45.8,25.0,14.6,0.703,6.25,https://images.openfoodfacts.org/images/products/001/600/028/5736/front_en.15.400.jpg,https://images.openfoodfacts.org/images/products/001/600/028/5736/nutrition_en.5.400.jpg,Snacks,1.1158505357420465,1.8758018465381305,0.6518590837630489,0.4864725405235226,-0.48280324313078726,-0.027015367932317947,-0.42220810369813555,0.48344370860927155,0.0499001996007984,0.8110925459000097,moderate
16000411494,Chewy Protein Bar,Fiber One,"Dietary supplements,Bodybuilding supplements,Protein bars",France,394.0,18.2,10.6,48.5,3.03,18.2,0.985,24.2,https://images.openfoodfacts.org/images/products/001/600/041/1494/front_en.32.400.jpg,https://images.openfoodfacts.org/images/products/001/600/041/1494/nutrition_en.34.400.jpg,Dietary supplements,0.5161175403026053,0.640687747553204,2.060113413360094,-0.4137640476718023,-0.8580738259802795,-0.058686618687998376,1.700750842397137,0.9479166666666666,0.007670886075949367,0.8471922160518772,moderate
16000437784,PROTEIN OATS & DARK CHOCOLATE GRANOLA,NATURE VALLEY,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, en:dietary-supplements","France,United States",418.0,11.9,2.24,61.2,26.9,19.4,0.597,5.97,https://images.openfoodfacts.org/images/products/001/600/043/7784/front_en.108.400.jpg,https://images.openfoodfacts.org/images/products/001/600/043/7784/nutrition_en.110.400.jpg,Plant-based foods and beverages,0.9656553822312639,0.3111741642472585,0.03312577500942625,1.2707982954618577,0.5718034365980681,0.22832696427619872,-0.08061607772129947,1.5038759689922478,0.06420047732696897,0.8827835728456164,moderate
16000457249,Protein bar,Nature valley,"Dietary supplements, Bodybuilding supplements, Protein bars",France,500.0,30.0,10.0,37.5,15.0,25.0,0.938,12.5,https://images.openfoodfacts.org/images/products/001/600/045/7249/front_en.19.400.jpg,https://images.openfoodfacts.org/images/products/001/600/045/7249/nutrition_en.21.400.jpg,Dietary supplements,1.2824971532041827,1.3870123262937322,1.891006144603116,0.6899524121349564,-0.6306581496285049,-0.06053649010284482,0.5519027648308894,0.8064516129032258,0.029940119760479042,0.7230899833278701,high
16000506497,Brownie Chocolate Fudge,Fiber One,"Snacks, Sweet snacks, Bars, Dietary supplements, Bodybuilding supplements, Protein bars, en:brownies","en:costa-rica, en:mexico, en:spain, en:united-states",280.0,3.0,1.0,11.0,2.0,2.0,0.2,6.0,https://images.openfoodfacts.org/images/products/001/600/050/6497/front_en.95.400.jpg,https://images.openfoodfacts.org/images/products/001/600/050/6497/nutrition_en.97.400.jpg,Snacks,-1.377754293669364,-1.8000707145906132,-1.213703621364646,-1.2329103591575508,-1.5438671760299765,-0.09368205460569289,-0.46076958971973436,0.5,0.0071174377224199285,0.916566632118733,low
16000507661,Peanut Butter Dark Chocolate Chewy Bar,Nature Valley Protein,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Sweet snacks,Cereals and their products,Confectioneries,Bars,Cereal bars,Dietary supplements,Bodybuilding supplements,Protein bar","France,États-Unis",475.0,30.0,8.75,37.5,17.5,10.0,0.0010625,15.0,https://images.openfoodfacts.org/images/products/001/600/050/7661/front_en.212.400.jpg,https://images.openfoodfacts.org/images/products/001/600/050/7661/nutrition_en.214.400.jpg,Plant-based foods and beverages,1.2458743864841693,1.646477708436285,1.091651077261315,0.6118808927282183,-0.0668834226000617,-0.5226176272195517,0.9035884956594895,0.3225806451612903,0.03676470588235294,0.6783128616453535,high
174548,clear vegan protein,bulk,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:Germany,337.0,0.4,0.2,8.8,,75.0,4.4,,https://images.openfoodfacts.org/images/products/000/000/017/4548/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/000/000/017/4548/nutrition_de.5.400.jpg,Nahrungsergänzungsmittel,-0.14486935835650758,-0.7948624157340342,-0.827923412515921,,0.6489143424492774,1.5657708622453375,,53.57142857142858,,0.8588939327090709,moderate
17929745608,Nutritional yeast vsf mini flake,Red Star,"Cooking helpers, Food additives, en:nutritional-yeast","France,United States",375.0,3.12,0.0,31.2,12.5,50.0,0.469,18.8,https://images.openfoodfacts.org/images/products/001/792/974/5608/front_en.25.400.jpg,https://images.openfoodfacts.org/images/products/001/792/974/5608/nutrition_en.27.400.jpg,Cooking helpers,0.7071067811865476,-0.7071067811865477,-0.7071067811865476,0.7071067811865476,0.7071067811865475,-0.707106781186548,0.7071067811865475,12.135922330097086,0.03324468085106383,0.8040265670785192,moderate
187613,Tisane ventre plat,La tisanière,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Herbal teas",en:Ireland,10.0,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/018/7613/front_en.3.400.jpg,,Plant-based foods and beverages,-1.0401227534737425,,,,,,,,,0.9790898387499538,low
19962717024,Musclepharm Combat 100% Whey Chocolate - 5 LB,MusclePharm,en:protein-powders,France,401.0,7.42,2.97,11.9,5.93,71.2,0.593,2.97,https://images.openfoodfacts.org/images/products/001/996/271/7024/front_en.23.400.jpg,https://images.openfoodfacts.org/images/products/001/996/271/7024/nutrition_en.25.400.jpg,en:protein-powders,0.6113321196025882,1.079854085300102,0.5705273385540515,0.6148043261457237,-0.20793532847446744,-0.1843502870303832,0.1227186508815208,8.45605700712589,0.014751243781094527,0.8771676087240384,moderate
202597,Pure whey protein Vanille,"Bulk, Bulk Powders","Dietary supplements, en:bodybuilding-supplements",France,376.0,4.0,2.2,9.1,4.5,75.0,0.38,2.6,https://images.openfoodfacts.org/images/products/000/000/020/2597/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/000/000/020/2597/nutrition_fr.5.400.jpg,Dietary supplements,0.3859776060362997,-0.25743166076166873,-0.30738834923759917,-0.27821992102886706,1.0415159411933672,-0.0824987932833622,-0.42019945464824304,15.0,0.011936339522546418,1.0,low
21245573203,Magnesium 500mg,Kal,Dietary supplements,Switzerland,0.0,,,,,,,,https://images.openfoodfacts.org/images/products/002/124/557/3203/front_en.4.400.jpg,,Dietary supplements,-2.3325010208598616,,,,,,,,,0.9965538142907319,low
215466,Camomile Infusion,Sainsburys,"Camomile infusion, en:herbal-teas",en:United Kingdom,1.0,0.0,0.0,0.2,0.0,0.1,0.0,,https://images.openfoodfacts.org/images/products/000/000/021/5466/front_en.5.400.jpg,,Camomile infusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9901899246777339,low
225634,Pure Whey Protein,Bulk,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:Germany,380.0,4.0,,12.0,,73.3,,,https://images.openfoodfacts.org/images/products/000/000/022/5634/front_de.3.400.jpg,,Nahrungsergänzungsmittel,0.2996650352363375,-0.35672191309653734,,,0.5870857171047422,,,14.66,,0.9923808580997044,low
245000,Pure Whey Powder,Bulk,"Dietary supplements, Bodybuilding supplements, Protein powders",United Kingdom,377.0,4.0,2.2,11.0,4.5,73.0,0.38,2.6,https://images.openfoodfacts.org/images/products/000/000/024/5000/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/000/000/024/5000/nutrition_en.7.400.jpg,Dietary supplements,0.3932076023844278,-0.25743166076166873,-0.30738834923759917,-0.27821992102886706,0.9746289775604924,-0.0824987932833622,-0.42019945464824304,14.6,0.011904761904761904,1.0,low
251303,Rice Pops,by Sainsburys,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Breakfast cereals fortified with vitamins and chemical elements, Sweet-breakfast-cereals, Sweet-breakfast-cereals-fortified-with-vitamins-and-chemical-elements",en:United Kingdom,387.0,1.67,0.333,86.3,4.0,7.67,0.392,1.67,https://images.openfoodfacts.org/images/products/000/000/025/1303/front_en.33.400.jpg,https://images.openfoodfacts.org/images/products/000/000/025/1303/nutrition_en.13.400.jpg,Plant-based foods and beverages,0.8132555729007365,-0.4435305460872023,-0.27695222059646507,-0.3344366537509448,-0.22519622918853435,-0.02999482493261736,-0.5492849221883418,2.8726591760299627,0.010309278350515464,0.9032334216276364,moderate
26395200320,Gelée D'Aloe Vera - 946 ML - Lily of the Desert,Lily Of The Desert,en:dietary-supplements,France,6.0,0.0,0.0,1.7,1.7,0.0,0.1,,https://images.openfoodfacts.org/images/products/002/639/520/0320/front_fr.27.400.jpg,https://images.openfoodfacts.org/images/products/002/639/520/0320/nutrition_fr.29.400.jpg,en:dietary-supplements,-0.8953146197491213,-0.41556936922652354,-0.3333507160083184,-0.2626560227597181,-0.6773787386212258,-0.31559582675699577,,0.0,0.24285714285714285,0.9775207386079025,low
26395840168,Jus Biologique D' Aloe vera Bio,Lily of the desert,en:dietary-supplement,France,7.0,0.0,0.0,1.7,0.0,0.0,0.21,,https://images.openfoodfacts.org/images/products/002/639/584/0168/front_en.22.400.jpg,https://images.openfoodfacts.org/images/products/002/639/584/0168/nutrition_fr.4.400.jpg,en:dietary-supplement,-1.2975148794583549,-0.5383447539362729,-0.8837977772587993,-0.8071461449461957,-0.7145600600288334,-0.5466752341993842,,0.0,0.0,0.9618690719576691,low
265606,Bulk Pure Whey Protein Cinamon Cereal,Bulk,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:Germany,376.0,4.0,2.2,9.1,2.6,75.0,0.38,2.6,https://images.openfoodfacts.org/images/products/000/000/026/5606/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/000/000/026/5606/nutrition_de.7.400.jpg,Nahrungsergänzungsmittel,0.2583129986230496,-0.35672191309653734,-0.23691649016762703,-0.35984682942878726,0.6489143424492774,-0.24102585989012282,-0.35798974436950004,15.0,0.006896551724137931,0.9951217365625978,low
27917006031,Immune c,,"Dietary supplements, Vitamins",Hong Kong,10.0,0.0,0.0,100.0,100.0,0.0,1.25,0.0,https://images.openfoodfacts.org/images/products/002/791/700/6031/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/002/791/700/6031/nutrition_en.8.400.jpg,Dietary supplements,-2.2602010573785805,-0.5104230433855765,-0.9274483346798522,8.52753796631829,-1.4667451950394408,-0.04825649262556629,-0.6754990274407424,0.0,9.090909090909092,0.7998946761980178,moderate
289481,Loading…,By Sainsbury's,"Dietary supplements, Capsules",United Kingdom,92.0,7.9,0.9,3.9,0.7,0.7,,,https://images.openfoodfacts.org/images/products/000/000/028/9481/front_en.23.400.jpg,https://images.openfoodfacts.org/images/products/000/000/028/9481/nutrition_en.20.400.jpg,Dietary supplements,-1.6673413568320774,-0.01076506270335857,-0.6737874315443851,-0.6286060987452984,-1.4433347577679345,,,0.07865168539325842,0.007526881720430107,0.9846058695615643,low
30302360182,Impact Vegan Protein Chocolate Flavour,MyVegan,en:dietary-supplements,en:United Kingdom,360.0,2.67,0.667,11.0,0.0,70.0,0.658,4.67,https://images.openfoodfacts.org/images/products/003/030/236/0182/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/003/030/236/0182/nutrition_en.5.400.jpg,en:dietary-supplements,1.058706131626388,0.009574927487670734,-0.08421599750977556,-0.3490412552624303,1.5240632814563302,0.02687351186657577,-0.16285723279607606,19.07356948228883,0.0,0.9877481694837289,low
308199,"Blackberry, Apple, Beetroot & Ginger Infusion Bags",Sainsbury's,en:herbal-teas,"France, United Kingdom",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,https://images.openfoodfacts.org/images/products/000/000/030/8199/front_fr.13.400.jpg,https://images.openfoodfacts.org/images/products/000/000/030/8199/nutrition_fr.17.400.jpg,en:herbal-teas,-0.4023039393522468,1.2990529720971076,3.9998094558586086,1.0292916683198716,0.9108914065652719,0.37161565986120165,2.952927398325299,0.5,0.5,0.7984364422860407,moderate
33984004320,Calcium citrate with vitamin D3,Solgar,"Suplementos dietéticos, Vitaminas",Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/003/398/400/4320/front_es.8.400.jpg,https://images.openfoodfacts.org/images/products/003/398/400/4320/nutrition_es.5.400.jpg,Suplementos dietéticos,-1.0522486657678782,-0.5641547967811272,-0.5322019706797088,-0.5022916354216563,-0.8538070605233412,-0.6083797623517686,0.0,0.0,0.0,1.0,low
33984005204,Calcium Magnesium Plus Zinc - 100 Comprimés - Solgar,Solgar,Minerals,France,0.0,0.0,0.0,0.0,0.0,0.0,,,https://images.openfoodfacts.org/images/products/003/398/400/5204/front_ro.7.400.jpg,https://images.openfoodfacts.org/images/products/003/398/400/5204/nutrition_ro.11.400.jpg,Minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956459012865895,low
33984010802,Vitamine B9 (acide Folique) 400µG - 100 Tablettes - Solgar,Solgar,"Dietary supplements,Folic acid",France,0.0,0.0,0.0,0.0,0.0,0.0,,,https://images.openfoodfacts.org/images/products/003/398/401/0802/front_fr.8.400.jpg,,Dietary supplements,-2.3325010208598616,-0.5104230433855765,-0.9274483346798522,-0.69315092095622,-1.4667451950394408,,,0.0,0.0,1.0,low
33984013179,Glucosamine Hyaluronic Acid Chondroitin MSM,Solgar,Dietary supplements,"Switzerland,en:switzerland",333.33,,,66.6,,,10.15,,https://images.openfoodfacts.org/images/products/003/398/401/3179/front_en.4.400.jpg,,Dietary supplements,0.07747366186167408,,,,,0.30203830720705843,,,,0.8270166068385862,moderate
33984023154,Psyllium Husk Fibre Capsules,Solgar,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Dietary supplements, Bodybuilding supplements, Breakfast cereals rich in fibre, Supplements",United Kingdom,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,https://images.openfoodfacts.org/images/products/003/398/402/3154/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/003/398/402/3154/nutrition_fr.7.400.jpg,Plant-based foods and beverages,-1.0843678594084118,-0.49295890932513864,-0.16849809208617167,-0.5447294418574254,-0.6783921175769946,-0.5239564901514268,,0.5,0.5,0.9882892082408256,low
